edad;trabajo;est.civ;educacion;mora;balance;vivienda;prestamo;contacto;dia;mes;duracion;campana;pdias;previo;presultado;suscrito
27;admin.;Casado;secundaria;no;132;no;no;celular;13;Octubre;123;2;-1;0;desconocido;no
34;Ejecutivo;Casado;secundaria;no;0;no;no;celular;2;Febrero;270;1;-1;0;desconocido;no
39;Obrero;Casado;primaria;no;385;si;no;desconocido;16;Mayo;225;4;-1;0;desconocido;no
38;Ejecutivo;Casado;Superior;no;223;no;no;celular;28;Enero;63;1;-1;0;desconocido;no
37;Ejecutivo;Casado;Superior;no;0;si;no;desconocido;3;Junio;247;13;-1;0;desconocido;no
26;Servis;Soltero;secundaria;no;512;si;si;celular;30;Enero;206;5;239;3;fracaso;no
36;empresario;Casado;Superior;no;1169;si;no;desconocido;6;Mayo;168;2;-1;0;desconocido;no
35;Ejecutivo;Soltero;Superior;no;71;si;no;desconocido;21;Mayo;836;12;-1;0;desconocido;no
30;Ejecutivo;Soltero;Superior;no;940;no;no;celular;8;Agosto;131;2;-1;0;desconocido;no
25;Tecnico;Soltero;secundaria;no;-80;si;si;desconocido;3;Junio;89;1;-1;0;desconocido;no
34;Tecnico;Casado;secundaria;no;0;si;no;celular;29;Agosto;116;4;-1;0;desconocido;no
52;desconocido;Casado;desconocido;no;1317;no;no;desconocido;12;Junio;58;1;-1;0;desconocido;no
39;admin.;Casado;secundaria;no;179;no;no;desconocido;6;Setiembre;36;1;-1;0;desconocido;no
34;Ejecutivo;Casado;secundaria;no;1007;si;no;celular;21;Julio;240;2;-1;0;desconocido;no
34;Ejecutivo;Soltero;secundaria;no;0;no;no;celular;22;Agosto;132;4;-1;0;desconocido;no
30;Servis;Casado;secundaria;no;1286;si;si;celular;17;Julio;544;1;-1;0;desconocido;no
33;Servis;Casado;secundaria;no;804;si;si;desconocido;8;Mayo;266;1;-1;0;desconocido;no
30;Estudiante;Soltero;secundaria;no;4;no;no;celular;4;Febrero;443;2;-1;0;desconocido;no
51;Obrero;Casado;primaria;no;0;si;no;celular;10;Julio;324;1;-1;0;desconocido;no
36;Servis;Soltero;secundaria;no;417;si;no;celular;6;Febrero;15;10;207;3;fracaso;no
48;Obrero;Casado;primaria;no;1678;no;no;celular;28;Enero;263;2;-1;0;desconocido;no
37;Servis;Divorciado;secundaria;no;532;si;no;desconocido;11;Junio;199;1;-1;0;desconocido;no
58;Ejecutivo;Casado;secundaria;no;407;si;no;celular;29;Julio;145;2;-1;0;desconocido;no
56;Ejecutivo;Divorciado;Superior;no;659;no;si;celular;2;Junio;56;1;-1;0;desconocido;no
34;Obrero;Casado;secundaria;no;393;si;no;celular;5;Mayo;11;9;-1;0;desconocido;no
33;admin.;Divorciado;secundaria;no;661;si;no;celular;18;Noviembre;411;1;173;2;otro;no
26;Servis;Soltero;secundaria;no;0;no;no;celular;29;Julio;165;23;-1;0;desconocido;no
40;Ejecutivo;Soltero;desconocido;no;838;si;no;desconocido;12;Mayo;619;3;-1;0;desconocido;no
35;Servis;Casado;secundaria;no;195;si;no;celular;17;abril;203;1;-1;0;desconocido;no
45;empresario;Casado;secundaria;no;68;si;no;desconocido;7;Mayo;254;1;-1;0;desconocido;no
37;Tecnico;Soltero;secundaria;no;-242;si;no;celular;13;Agosto;1149;6;-1;0;desconocido;si
35;Ejecutivo;Divorciado;Superior;no;321;si;no;desconocido;9;Mayo;189;1;-1;0;desconocido;no
43;Servis;Soltero;secundaria;no;3403;si;no;celular;12;Noviembre;707;2;97;2;éxito;si
28;Obrero;Casado;secundaria;no;8;si;no;celular;15;Mayo;196;1;-1;0;desconocido;no
32;Obrero;Divorciado;secundaria;no;739;si;no;desconocido;9;Mayo;171;1;-1;0;desconocido;no
26;Desempleado;Soltero;secundaria;no;622;no;no;celular;28;Enero;1451;2;-1;0;desconocido;si
35;Servis;Casado;secundaria;no;152;si;no;desconocido;2;Junio;563;1;-1;0;desconocido;si
35;Tecnico;Soltero;secundaria;no;2;no;no;celular;11;Agosto;239;4;-1;0;desconocido;no
39;Obrero;Casado;secundaria;no;1439;si;no;teléfono;28;Julio;73;6;-1;0;desconocido;no
42;Obrero;Divorciado;secundaria;no;1491;si;no;celular;6;Mayo;203;2;334;2;fracaso;no
32;Tecnico;Soltero;secundaria;no;6402;si;no;celular;6;Mayo;158;1;167;1;éxito;no
30;Desempleado;Casado;secundaria;no;1210;no;no;celular;9;Julio;100;4;-1;0;desconocido;no
26;Ejecutivo;Soltero;Superior;no;122;no;si;celular;8;Julio;160;1;-1;0;desconocido;no
30;Estudiante;Soltero;secundaria;no;0;si;no;celular;19;Noviembre;661;1;-1;0;desconocido;no
32;Ejecutivo;Casado;Superior;no;62;si;no;celular;14;Mayo;166;1;-1;0;desconocido;no
47;Servis;Casado;secundaria;no;3333;si;si;celular;29;Julio;114;2;-1;0;desconocido;no
33;Tecnico;Casado;Superior;no;16992;si;no;desconocido;29;Mayo;58;1;-1;0;desconocido;no
57;Obrero;Casado;primaria;no;23;si;no;teléfono;31;Julio;25;8;-1;0;desconocido;no
35;admin.;Casado;secundaria;no;0;si;no;celular;7;Mayo;121;2;-1;0;desconocido;no
53;Tecnico;Casado;Superior;no;6072;no;si;desconocido;16;Junio;226;4;-1;0;desconocido;no
24;Retirado;Soltero;secundaria;no;366;no;si;desconocido;16;Mayo;234;2;-1;0;desconocido;no
54;Ejecutivo;Divorciado;Superior;no;0;no;si;celular;10;Julio;88;1;-1;0;desconocido;no
31;Ejecutivo;Casado;Superior;no;1343;si;si;desconocido;21;Mayo;85;1;-1;0;desconocido;no
41;empresario;Casado;secundaria;no;2105;si;no;celular;18;Noviembre;134;1;-1;0;desconocido;no
44;desconocido;Casado;secundaria;no;2319;no;no;celular;4;Agosto;251;3;-1;0;desconocido;no
35;Servis;Soltero;secundaria;no;35;si;no;celular;14;Mayo;152;1;-1;0;desconocido;no
30;Ejecutivo;Casado;Superior;no;877;no;no;celular;13;Agosto;202;1;83;5;fracaso;no
43;Obrero;Soltero;primaria;no;30;si;no;desconocido;30;Mayo;379;17;-1;0;desconocido;no
51;empresario;Casado;secundaria;si;-2082;no;si;celular;28;Julio;123;6;-1;0;desconocido;no
60;Retirado;Casado;secundaria;no;89;no;no;celular;30;abril;156;2;-1;0;desconocido;no
43;Independientes;Casado;secundaria;no;104;no;no;desconocido;17;Junio;332;1;-1;0;desconocido;no
31;Ejecutivo;Casado;Superior;no;1750;si;no;teléfono;14;Mayo;90;3;-1;0;desconocido;no
56;Ejecutivo;Casado;primaria;no;772;si;no;teléfono;20;Noviembre;291;1;-1;0;desconocido;no
42;Tecnico;Casado;secundaria;no;1048;si;no;teléfono;6;Febrero;23;2;-1;0;desconocido;no
52;empresario;Casado;primaria;no;592;no;no;celular;21;Julio;122;2;-1;0;desconocido;no
40;Tecnico;Casado;secundaria;no;0;si;si;celular;26;Julio;105;2;172;1;fracaso;no
36;Servis;Casado;secundaria;no;3064;si;no;teléfono;11;Mayo;1143;4;-1;0;desconocido;no
40;Servis;Casado;primaria;no;33;no;no;desconocido;26;Mayo;70;3;-1;0;desconocido;no
46;Obrero;Casado;secundaria;no;0;si;no;celular;8;Mayo;264;2;-1;0;desconocido;no
32;admin.;Soltero;secundaria;no;1649;no;no;celular;27;Mayo;204;2;-1;0;desconocido;no
31;Emple_hogar;Soltero;Superior;no;287;si;no;celular;19;Noviembre;182;1;-1;0;desconocido;no
41;Tecnico;Divorciado;secundaria;no;0;si;no;celular;17;Noviembre;386;2;-1;0;desconocido;no
58;Emple_hogar;Casado;primaria;no;419;no;si;desconocido;5;Junio;295;3;-1;0;desconocido;no
36;Servis;Casado;secundaria;no;257;si;no;celular;12;Mayo;86;2;-1;0;desconocido;no
52;Tecnico;Casado;secundaria;no;118;no;no;celular;28;Agosto;16;20;-1;0;desconocido;no
42;Ejecutivo;Casado;Superior;no;251;no;no;celular;20;Agosto;413;2;-1;0;desconocido;no
32;Ejecutivo;Soltero;Superior;no;1731;si;si;desconocido;29;Mayo;323;3;-1;0;desconocido;no
62;Ejecutivo;Casado;Superior;no;0;no;no;celular;13;Octubre;78;3;-1;0;desconocido;no
31;Tecnico;Soltero;Superior;no;23;no;no;celular;25;Agosto;121;3;-1;0;desconocido;no
41;Obrero;Soltero;secundaria;si;-386;no;si;celular;20;Noviembre;477;1;-1;0;desconocido;si
34;Independientes;Casado;Superior;no;5498;no;no;celular;19;Noviembre;265;1;-1;0;desconocido;no
44;Ejecutivo;Soltero;Superior;no;5063;no;no;celular;27;Octubre;418;2;-1;0;desconocido;si
42;Obrero;Casado;primaria;no;7041;si;no;celular;28;Julio;386;4;-1;0;desconocido;no
37;empresario;Soltero;secundaria;no;654;no;no;desconocido;19;Mayo;594;2;-1;0;desconocido;no
47;Ejecutivo;Casado;Superior;no;1890;no;no;celular;8;Julio;161;1;-1;0;desconocido;no
32;Desempleado;Casado;secundaria;no;2400;si;si;celular;5;Febrero;450;3;-1;0;desconocido;no
46;Obrero;Casado;secundaria;no;519;si;no;celular;25;Agosto;217;6;-1;0;desconocido;no
39;Tecnico;Soltero;Superior;no;1190;no;no;celular;8;Agosto;136;1;-1;0;desconocido;no
28;Servis;Soltero;secundaria;no;229;si;no;desconocido;9;Mayo;322;1;-1;0;desconocido;no
26;Estudiante;Soltero;secundaria;no;203;no;no;celular;16;Noviembre;104;1;196;1;fracaso;no
52;Tecnico;Casado;secundaria;no;1818;no;si;celular;17;Noviembre;189;2;111;4;fracaso;no
42;Desempleado;Casado;secundaria;no;1289;no;no;celular;15;Julio;250;4;415;2;fracaso;si
33;Tecnico;Divorciado;Superior;no;39;no;no;celular;19;Agosto;123;5;-1;0;desconocido;no
73;Retirado;Casado;primaria;no;796;no;no;celular;23;Octubre;427;1;182;2;fracaso;si
35;admin.;Soltero;secundaria;no;57;no;si;celular;8;Julio;632;2;-1;0;desconocido;no
40;Ejecutivo;Casado;Superior;no;1548;si;no;celular;13;abril;101;3;-1;0;desconocido;no
51;Tecnico;Casado;secundaria;no;117;no;no;celular;24;Agosto;467;2;88;4;otro;si
37;admin.;Soltero;secundaria;no;0;si;no;celular;16;abril;640;2;-1;0;desconocido;no
39;Ejecutivo;Casado;Superior;no;691;si;si;celular;16;abril;517;1;255;1;fracaso;no
28;Obrero;Casado;secundaria;no;64;si;no;desconocido;13;Mayo;160;3;-1;0;desconocido;no
49;Tecnico;Divorciado;Superior;no;0;si;no;celular;12;Junio;177;3;-1;0;desconocido;no
36;admin.;Casado;secundaria;no;957;si;no;desconocido;21;Mayo;206;1;-1;0;desconocido;no
45;Tecnico;Casado;secundaria;no;118;si;no;desconocido;7;Mayo;208;2;-1;0;desconocido;no
29;Tecnico;Soltero;Superior;no;218;si;no;celular;12;abril;169;1;-1;0;desconocido;no
35;Ejecutivo;Casado;secundaria;no;724;si;no;celular;14;Julio;287;2;415;1;fracaso;si
35;Emple_hogar;Casado;Superior;no;20;si;si;celular;17;Julio;505;3;-1;0;desconocido;no
30;Obrero;Casado;secundaria;no;-28;si;no;celular;18;Mayo;284;2;371;1;fracaso;no
46;Obrero;Casado;primaria;no;665;no;no;celular;30;Enero;89;4;235;2;fracaso;no
25;Estudiante;Soltero;Superior;no;5;no;no;celular;29;Setiembre;138;1;-1;0;desconocido;no
36;Ejecutivo;Casado;Superior;no;925;no;no;celular;14;Diciembre;321;3;189;4;éxito;si
42;Obrero;Casado;primaria;no;2519;si;no;desconocido;15;Mayo;262;4;-1;0;desconocido;no
57;admin.;Casado;secundaria;no;3927;no;no;celular;13;Octubre;61;1;-1;0;desconocido;no
42;Ejecutivo;Divorciado;Superior;no;401;si;no;celular;24;Julio;217;9;-1;0;desconocido;no
29;Ejecutivo;Casado;Superior;no;581;si;si;celular;14;Julio;192;2;-1;0;desconocido;no
36;Tecnico;Casado;Superior;no;1327;no;no;celular;29;Octubre;174;2;-1;0;desconocido;no
31;Desempleado;Casado;secundaria;no;3242;no;no;desconocido;25;Junio;292;2;-1;0;desconocido;no
59;Tecnico;Casado;primaria;no;3163;si;no;desconocido;29;Mayo;240;2;-1;0;desconocido;no
50;Desempleado;Divorciado;secundaria;no;32;no;no;celular;4;Agosto;282;2;-1;0;desconocido;no
47;admin.;Casado;secundaria;no;310;si;si;teléfono;14;Agosto;128;6;-1;0;desconocido;no
46;Emple_hogar;Casado;primaria;no;0;no;no;teléfono;2;Febrero;161;1;-1;0;desconocido;no
26;Obrero;Soltero;primaria;no;155;si;no;celular;29;Enero;291;1;244;4;fracaso;no
31;Servis;Soltero;secundaria;no;11386;si;no;celular;20;Noviembre;356;1;-1;0;desconocido;no
30;Servis;Casado;Superior;no;1380;si;no;desconocido;21;Mayo;294;2;-1;0;desconocido;no
47;Obrero;Soltero;desconocido;no;2443;no;no;desconocido;18;Junio;422;1;-1;0;desconocido;no
23;Tecnico;Soltero;Superior;no;1129;si;no;desconocido;28;Mayo;806;1;-1;0;desconocido;si
44;Desempleado;Soltero;primaria;no;4232;no;no;desconocido;16;Junio;227;1;-1;0;desconocido;no
42;Independientes;Casado;secundaria;no;5564;no;no;celular;17;Noviembre;560;2;-1;0;desconocido;no
32;Servis;Soltero;secundaria;no;-402;si;no;celular;17;abril;135;1;-1;0;desconocido;no
28;admin.;Soltero;secundaria;no;1323;si;no;desconocido;3;Junio;361;1;-1;0;desconocido;no
57;Retirado;Casado;primaria;no;1623;si;si;celular;18;Julio;246;1;-1;0;desconocido;no
38;Tecnico;Casado;Superior;no;1042;si;no;celular;4;Febrero;419;2;-1;0;desconocido;no
22;Estudiante;Soltero;secundaria;no;2488;no;no;celular;8;Noviembre;449;2;38;10;otro;si
54;admin.;Casado;secundaria;no;865;si;no;celular;17;Noviembre;71;1;-1;0;desconocido;no
32;Tecnico;Casado;Superior;no;-1053;si;no;celular;21;Julio;357;3;-1;0;desconocido;no
32;Ejecutivo;Casado;Superior;no;1667;si;no;celular;18;Noviembre;164;2;179;3;fracaso;no
59;admin.;Divorciado;secundaria;no;975;si;no;desconocido;15;Mayo;263;4;-1;0;desconocido;no
45;Tecnico;Casado;secundaria;no;2571;no;no;desconocido;18;Junio;146;2;-1;0;desconocido;no
53;desconocido;Casado;primaria;no;732;no;no;celular;27;Octubre;759;2;-1;0;desconocido;si
50;admin.;Divorciado;secundaria;no;769;no;no;celular;28;Julio;72;2;363;4;fracaso;no
34;Tecnico;Casado;secundaria;no;-136;si;si;celular;12;Agosto;131;2;-1;0;desconocido;no
35;admin.;Divorciado;secundaria;no;3636;no;si;celular;21;Noviembre;808;2;-1;0;desconocido;si
30;Ejecutivo;Casado;Superior;no;931;no;no;celular;17;Julio;1183;1;-1;0;desconocido;no
62;Emple_hogar;Casado;secundaria;no;565;no;no;celular;4;Setiembre;123;3;-1;0;desconocido;no
40;Obrero;Casado;secundaria;no;271;si;no;desconocido;29;Mayo;483;2;-1;0;desconocido;no
26;Independientes;Soltero;Superior;no;1153;no;no;celular;4;Mayo;238;3;-1;0;desconocido;no
34;Ejecutivo;Casado;Superior;no;-73;si;no;celular;11;Julio;90;1;-1;0;desconocido;no
50;desconocido;Casado;desconocido;no;558;no;no;celular;9;Julio;464;1;683;6;fracaso;si
31;desconocido;Divorciado;Superior;no;137;no;no;celular;22;Agosto;385;9;-1;0;desconocido;no
35;Tecnico;Casado;secundaria;no;700;si;no;desconocido;23;Mayo;240;2;-1;0;desconocido;no
55;Retirado;Casado;primaria;no;-966;no;si;celular;14;Mayo;104;1;-1;0;desconocido;no
34;admin.;Casado;secundaria;no;96;no;no;celular;29;Agosto;109;2;-1;0;desconocido;no
58;Retirado;Casado;primaria;no;4007;no;no;celular;30;Noviembre;598;4;-1;0;desconocido;no
50;Ejecutivo;Soltero;Superior;no;567;si;no;desconocido;16;Mayo;274;8;-1;0;desconocido;no
31;Tecnico;Soltero;secundaria;no;40;no;no;celular;7;Agosto;123;2;-1;0;desconocido;no
47;admin.;Divorciado;secundaria;no;136;no;si;celular;23;Julio;70;1;-1;0;desconocido;no
38;Independientes;Soltero;Superior;no;917;si;no;desconocido;23;Mayo;260;1;-1;0;desconocido;no
46;Ejecutivo;Soltero;Superior;no;593;si;no;celular;29;Enero;190;3;-1;0;desconocido;no
42;Obrero;Casado;primaria;no;505;si;no;desconocido;14;Mayo;521;2;-1;0;desconocido;no
34;Obrero;Casado;secundaria;no;2542;si;no;celular;14;Mayo;228;1;-1;0;desconocido;no
37;Ejecutivo;Casado;Superior;no;5355;no;no;teléfono;17;Febrero;466;4;-1;0;desconocido;si
38;Estudiante;Soltero;Superior;no;807;no;no;celular;27;Febrero;74;2;-1;0;desconocido;no
59;Retirado;Casado;secundaria;no;9976;si;no;desconocido;29;Mayo;57;2;-1;0;desconocido;no
32;admin.;Casado;secundaria;no;0;no;no;celular;30;Enero;119;3;-1;0;desconocido;no
55;Ejecutivo;Casado;Superior;no;540;no;no;celular;19;Noviembre;124;2;-1;0;desconocido;no
35;Obrero;Casado;secundaria;no;280;si;si;celular;31;Julio;65;50;-1;0;desconocido;no
56;Ejecutivo;Divorciado;Superior;no;-59;no;si;celular;28;Julio;127;6;-1;0;desconocido;no
27;admin.;Casado;secundaria;si;-517;si;no;celular;14;Julio;172;3;-1;0;desconocido;no
42;Desempleado;Soltero;secundaria;no;2613;si;no;celular;30;Julio;174;6;-1;0;desconocido;no
42;Estudiante;Casado;desconocido;no;-7;no;no;teléfono;31;Julio;41;6;-1;0;desconocido;no
41;Obrero;Casado;primaria;no;0;si;no;desconocido;30;Mayo;232;3;-1;0;desconocido;no
53;Retirado;Divorciado;secundaria;si;-200;no;si;desconocido;6;Junio;161;1;-1;0;desconocido;no
67;Retirado;Casado;primaria;no;2301;no;no;celular;16;abril;124;1;-1;0;desconocido;no
53;Emple_hogar;Casado;primaria;no;104;no;si;desconocido;5;Junio;701;1;-1;0;desconocido;si
33;Obrero;Casado;primaria;no;191;si;no;desconocido;9;Mayo;162;2;-1;0;desconocido;no
31;Tecnico;Soltero;desconocido;no;694;si;no;desconocido;6;Junio;431;2;-1;0;desconocido;no
31;admin.;Casado;secundaria;no;212;si;no;celular;18;Julio;191;3;-1;0;desconocido;no
30;Ejecutivo;Casado;Superior;no;1882;si;no;celular;11;Agosto;249;5;-1;0;desconocido;no
48;Obrero;Casado;desconocido;no;131;si;no;desconocido;6;Mayo;189;1;-1;0;desconocido;no
30;Tecnico;Soltero;secundaria;no;175;no;no;celular;25;Agosto;167;4;-1;0;desconocido;no
43;Tecnico;Soltero;Superior;si;0;no;no;celular;29;Agosto;73;4;-1;0;desconocido;no
38;Ejecutivo;Divorciado;Superior;no;4425;si;no;desconocido;30;Mayo;162;1;-1;0;desconocido;no
46;Desempleado;Casado;secundaria;no;3533;si;no;celular;12;Agosto;235;2;-1;0;desconocido;no
59;Obrero;Divorciado;secundaria;no;3573;no;no;celular;15;Mayo;44;1;-1;0;desconocido;no
44;Ejecutivo;Divorciado;Superior;no;476;si;si;desconocido;26;Mayo;127;2;-1;0;desconocido;no
35;Obrero;Casado;secundaria;no;1257;si;no;celular;20;abril;93;3;329;7;fracaso;no
55;Obrero;Casado;desconocido;no;23;no;no;celular;30;Enero;143;1;2;3;otro;no
39;Ejecutivo;Soltero;Superior;no;0;si;no;celular;16;abril;81;2;-1;0;desconocido;no
36;Servis;Soltero;secundaria;no;398;si;si;desconocido;17;Junio;77;2;-1;0;desconocido;no
33;Obrero;Casado;secundaria;no;745;si;no;desconocido;23;Mayo;115;4;-1;0;desconocido;no
48;Ejecutivo;Soltero;Superior;no;8106;no;no;desconocido;17;Noviembre;125;1;111;3;fracaso;no
33;Ejecutivo;Soltero;Superior;no;0;no;no;celular;19;Agosto;53;4;-1;0;desconocido;no
67;Retirado;Casado;desconocido;no;696;no;no;teléfono;4;Mayo;77;2;-1;0;desconocido;no
48;Desempleado;Divorciado;secundaria;no;1266;si;no;teléfono;3;Febrero;45;1;-1;0;desconocido;no
57;Ejecutivo;Casado;Superior;no;2416;no;no;celular;11;Agosto;74;2;-1;0;desconocido;no
31;Emple_hogar;Casado;primaria;no;25;no;no;celular;21;Agosto;169;5;-1;0;desconocido;no
30;Estudiante;Soltero;Superior;no;7513;no;no;celular;11;Agosto;269;2;-1;0;desconocido;no
56;empresario;Divorciado;primaria;no;29;no;no;celular;29;Enero;52;2;227;1;fracaso;no
26;Obrero;Casado;primaria;no;5116;si;no;celular;22;Julio;246;3;-1;0;desconocido;no
44;Ejecutivo;Casado;secundaria;no;-1746;si;no;desconocido;20;Junio;218;1;-1;0;desconocido;no
44;Tecnico;Divorciado;secundaria;no;14;no;no;celular;13;Noviembre;167;1;92;1;éxito;si
31;Ejecutivo;Casado;Superior;no;4148;si;no;celular;21;Noviembre;316;3;99;9;otro;si
47;Independientes;Casado;desconocido;no;14;si;no;celular;15;Mayo;142;1;-1;0;desconocido;no
30;admin.;Soltero;secundaria;no;105;si;no;celular;21;Noviembre;75;1;-1;0;desconocido;no
37;Ejecutivo;Casado;Superior;no;767;no;si;celular;2;Febrero;204;1;-1;0;desconocido;no
56;admin.;Divorciado;primaria;no;0;no;si;celular;10;Julio;542;1;-1;0;desconocido;no
43;Ejecutivo;Soltero;secundaria;no;-228;si;si;desconocido;16;Mayo;122;2;-1;0;desconocido;no
42;Servis;Casado;secundaria;no;508;si;no;desconocido;30;Mayo;70;1;-1;0;desconocido;no
60;Ejecutivo;Casado;secundaria;no;725;si;no;celular;8;Julio;266;1;-1;0;desconocido;no
34;Obrero;Casado;desconocido;no;41;si;no;celular;6;Mayo;34;9;-1;0;desconocido;no
34;Ejecutivo;Soltero;Superior;no;184;no;no;celular;22;Julio;203;4;-1;0;desconocido;no
41;Ejecutivo;Casado;Superior;no;251;no;si;desconocido;6;Junio;85;3;-1;0;desconocido;no
38;Ejecutivo;Divorciado;secundaria;no;-17;no;no;celular;21;Noviembre;11;4;-1;0;desconocido;no
23;Servis;Casado;secundaria;no;-19;si;no;desconocido;20;Junio;13;10;-1;0;desconocido;no
33;Ejecutivo;Casado;Superior;no;1064;si;no;celular;13;Mayo;562;1;-1;0;desconocido;si
36;Obrero;Casado;secundaria;no;777;si;no;celular;6;Mayo;185;3;-1;0;desconocido;no
49;Desempleado;Casado;Superior;no;377;no;no;celular;22;Mayo;158;1;59;2;fracaso;no
34;admin.;Divorciado;secundaria;no;479;si;no;celular;12;Mayo;515;1;350;5;fracaso;si
40;Tecnico;Divorciado;secundaria;no;-375;si;no;celular;13;Mayo;60;5;-1;0;desconocido;no
72;Retirado;Casado;primaria;no;796;no;no;celular;24;abril;173;2;-1;0;desconocido;no
43;Tecnico;Casado;secundaria;no;17;si;no;desconocido;16;Mayo;353;4;-1;0;desconocido;no
44;Obrero;Casado;secundaria;no;1071;si;no;celular;11;Mayo;143;3;357;1;fracaso;no
35;admin.;Casado;secundaria;no;0;si;no;celular;20;abril;18;5;-1;0;desconocido;no
46;admin.;Divorciado;secundaria;no;7378;no;no;celular;18;Noviembre;466;1;-1;0;desconocido;no
55;admin.;Casado;secundaria;no;865;si;no;celular;17;abril;85;1;151;1;fracaso;no
50;Tecnico;Divorciado;secundaria;no;-701;si;si;celular;24;Julio;148;1;-1;0;desconocido;no
23;Obrero;Soltero;desconocido;no;817;si;no;celular;18;Mayo;123;1;-1;0;desconocido;no
34;Estudiante;Casado;desconocido;no;1387;no;no;celular;30;abril;121;1;-1;0;desconocido;no
40;Obrero;Casado;secundaria;no;0;si;si;desconocido;29;Mayo;245;3;-1;0;desconocido;no
61;Retirado;Casado;secundaria;no;2917;no;no;celular;6;Octubre;215;1;-1;0;desconocido;si
53;Tecnico;Casado;secundaria;no;4541;si;no;desconocido;15;Mayo;190;6;-1;0;desconocido;no
57;Tecnico;Casado;secundaria;no;0;no;no;desconocido;13;Mayo;44;1;-1;0;desconocido;no
28;Obrero;Casado;secundaria;no;4287;no;no;celular;30;abril;171;1;-1;0;desconocido;no
25;admin.;Casado;secundaria;no;242;si;no;celular;30;Julio;62;12;-1;0;desconocido;no
38;Obrero;Casado;secundaria;no;171;si;si;desconocido;20;Mayo;172;1;-1;0;desconocido;no
27;Servis;Soltero;secundaria;no;259;si;no;desconocido;23;Mayo;78;10;-1;0;desconocido;no
45;Obrero;Casado;secundaria;no;827;si;no;desconocido;15;Mayo;319;5;-1;0;desconocido;no
31;Servis;Soltero;secundaria;no;469;no;si;celular;2;Febrero;111;1;-1;0;desconocido;no
39;Obrero;Casado;primaria;no;2226;si;no;desconocido;6;Mayo;158;1;-1;0;desconocido;no
42;Tecnico;Casado;secundaria;no;0;no;no;celular;29;Agosto;82;12;-1;0;desconocido;no
46;Ejecutivo;Casado;Superior;no;477;si;no;desconocido;20;Mayo;128;6;-1;0;desconocido;no
36;Servis;Casado;secundaria;no;42;si;no;desconocido;8;Mayo;102;4;-1;0;desconocido;no
30;Ejecutivo;Soltero;Superior;no;775;si;no;desconocido;16;Junio;124;2;-1;0;desconocido;no
32;Obrero;Casado;secundaria;no;9;si;no;celular;17;abril;334;2;-1;0;desconocido;no
52;Tecnico;Casado;Superior;no;2557;no;no;celular;28;Enero;134;5;204;2;éxito;si
