Estado_civil;Residencia;Profesión;Casa;Genero;Edad;Ingresos;Tarjetas_credito;Educacion;Creditos_coche;Pago
3;4;2;2;2;33.76;Alto;5 o más;Bachillerato;2 o más;0
2;1;4;2;1;33.94;Alto;Menos de 5;Universitario;1 o ninguno;0
4;1;5;3;1;39.79;Alto;Menos de 5;Universitario;1 o ninguno;0
1;4;3;2;1;39.31;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
1;2;4;2;1;26.07;Medio;5 o más;Universitario;2 o más;0
4;4;5;3;1;38.84;Medio;Menos de 5;Universitario;1 o ninguno;0
3;1;1;2;1;46.51;Medio;5 o más;Bachillerato;2 o más;0
4;5;5;1;1;35.07;Medio;Menos de 5;Universitario;1 o ninguno;0
1;3;5;2;2;43.35;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;3;3;2;2;35;Alto;5 o más;Universitario;2 o más;0
5;4;1;1;1;42.83;Alto;5 o más;Universitario;2 o más;0
2;4;3;2;1;48.05;Alto;Menos de 5;Universitario;2 o más;0
3;5;2;3;2;26.56;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
2;5;3;2;1;26.12;Medio;Menos de 5;Universitario;1 o ninguno;0
2;4;3;2;2;39.49;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;5;3;1;1;32.02;Medio;5 o más;Universitario;2 o más;0
2;3;5;3;2;41.74;Medio;5 o más;Bachillerato;2 o más;0
4;1;4;3;1;49.36;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
3;2;2;1;1;21.69;Alto;5 o más;Universitario;2 o más;0
3;2;1;1;1;40.49;Medio;5 o más;Universitario;2 o más;0
5;4;5;3;2;22.32;Alto;5 o más;Bachillerato;2 o más;0
2;2;1;1;1;50.69;Medio;5 o más;Universitario;2 o más;0
5;3;3;1;2;46.58;Medio;Menos de 5;Universitario;1 o ninguno;0
2;3;5;3;1;42.1;Medio;Menos de 5;Bachillerato;2 o más;0
3;1;5;1;2;32.75;Medio;Menos de 5;Universitario;1 o ninguno;0
1;5;5;2;1;57.36;Medio;5 o más;Universitario;2 o más;0
4;3;4;1;1;30.33;Medio;Menos de 5;Universitario;1 o ninguno;0
3;2;3;3;2;42.25;Alto;5 o más;Universitario;2 o más;0
3;3;5;3;1;31.74;Bajo;5 o más;Universitario;2 o más;0
4;3;3;1;2;28.95;Alto;5 o más;Universitario;2 o más;0
3;5;1;3;2;39.11;Medio;5 o más;Universitario;2 o más;0
5;1;4;2;1;44.2;Medio;5 o más;Universitario;2 o más;0
4;3;4;3;1;27.37;Medio;Menos de 5;Universitario;2 o más;0
1;5;1;2;2;61.67;Medio;5 o más;Universitario;2 o más;0
3;2;2;1;1;34.11;Medio;Menos de 5;Universitario;1 o ninguno;0
5;5;1;2;1;22.63;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;3;1;2;46.9;Medio;5 o más;Bachillerato;2 o más;0
4;1;1;1;1;41.44;Alto;Menos de 5;Bachillerato;2 o más;0
5;4;5;3;2;26.55;Medio;Menos de 5;Universitario;1 o ninguno;0
2;3;5;2;1;40.94;Medio;Menos de 5;Universitario;2 o más;0
2;4;4;3;2;26.09;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;5;2;3;2;46.42;Alto;5 o más;Universitario;2 o más;0
5;5;4;3;1;40.44;Alto;5 o más;Universitario;2 o más;0
5;5;3;1;2;44.67;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;2;2;1;2;47.08;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
4;5;4;3;2;54.2;Medio;5 o más;Bachillerato;2 o más;0
5;4;3;1;1;32.6;Medio;Menos de 5;Universitario;1 o ninguno;0
3;1;2;1;2;44.45;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;1;4;3;1;32.75;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;1;1;2;29.62;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;5;1;3;1;46.55;Alto;5 o más;Universitario;2 o más;0
4;5;4;3;2;31.84;Alto;Menos de 5;Universitario;1 o ninguno;0
5;5;4;1;2;32.2;Medio;Menos de 5;Universitario;1 o ninguno;0
3;3;2;1;2;41.44;Medio;5 o más;Universitario;1 o ninguno;0
1;1;2;1;2;28.89;Medio;Menos de 5;Universitario;1 o ninguno;0
4;5;1;2;2;32.27;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;3;2;2;50.9;Alto;5 o más;Bachillerato;2 o más;0
5;5;5;1;2;41.66;Alto;Menos de 5;Universitario;2 o más;0
4;5;1;3;1;21.45;Medio;5 o más;Bachillerato;2 o más;0
5;2;2;3;1;30.47;Alto;5 o más;Bachillerato;2 o más;0
5;1;2;1;1;44.85;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;5;3;2;2;31.31;Medio;5 o más;Bachillerato;2 o más;0
3;2;5;3;1;46;Alto;5 o más;Universitario;2 o más;0
2;2;2;1;2;36.01;Medio;5 o más;Universitario;2 o más;0
1;5;2;2;2;38.81;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;3;3;2;1;38.02;Alto;Menos de 5;Universitario;1 o ninguno;0
3;2;3;2;1;39.89;Medio;Menos de 5;Universitario;1 o ninguno;0
2;1;1;1;1;32.1;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;3;5;1;2;36.75;Alto;5 o más;Universitario;2 o más;0
1;5;4;2;1;39.48;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;5;5;3;1;25.77;Bajo;Menos de 5;Universitario;1 o ninguno;0
2;5;4;2;1;47.82;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;3;1;3;2;33.87;Alto;5 o más;Universitario;2 o más;0
5;4;2;1;2;25.92;Medio;5 o más;Universitario;2 o más;0
3;5;5;2;1;29.72;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;4;1;1;1;56.27;Medio;5 o más;Bachillerato;2 o más;0
2;4;4;3;1;49.08;Alto;Menos de 5;Universitario;2 o más;0
3;4;3;2;2;26.52;Alto;5 o más;Universitario;2 o más;0
5;4;2;2;2;24.08;Alto;5 o más;Universitario;2 o más;0
5;2;3;2;1;26.99;Medio;Menos de 5;Bachillerato;2 o más;0
2;4;4;3;1;47.14;Alto;5 o más;Bachillerato;2 o más;0
3;3;3;1;2;27.59;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;2;3;1;2;37.9;Alto;5 o más;Bachillerato;1 o ninguno;0
5;2;5;3;2;40.78;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;4;1;3;2;32.43;Alto;5 o más;Bachillerato;2 o más;0
5;3;1;2;1;39.06;Alto;5 o más;Universitario;2 o más;0
5;5;3;3;1;35.71;Medio;5 o más;Bachillerato;2 o más;0
2;3;1;1;1;28.5;Medio;Menos de 5;Bachillerato;2 o más;0
2;4;5;3;1;27.97;Medio;5 o más;Universitario;2 o más;0
5;2;3;1;2;40.19;Medio;5 o más;Universitario;2 o más;0
3;2;5;1;2;41.04;Alto;5 o más;Bachillerato;2 o más;0
2;1;5;1;2;33.89;Medio;5 o más;Universitario;2 o más;0
5;2;1;2;1;49.1;Medio;Menos de 5;Universitario;2 o más;0
3;5;1;1;1;46.46;Alto;5 o más;Universitario;2 o más;0
5;3;5;1;2;32.82;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;5;2;3;1;43.35;Alto;5 o más;Bachillerato;2 o más;0
3;1;2;3;1;33.74;Medio;5 o más;Universitario;2 o más;0
4;5;5;3;1;35.3;Medio;Menos de 5;Universitario;1 o ninguno;0
2;3;1;2;2;25.96;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;3;3;1;27.87;Alto;5 o más;Bachillerato;2 o más;0
3;3;2;1;2;27.34;Alto;Menos de 5;Universitario;1 o ninguno;0
1;4;1;2;2;59.09;Bajo;5 o más;Universitario;2 o más;0
5;3;4;1;2;31.08;Alto;5 o más;Universitario;2 o más;0
3;2;1;2;2;33.47;Medio;5 o más;Universitario;2 o más;0
3;5;1;1;2;41.52;Medio;5 o más;Universitario;2 o más;0
1;3;3;1;2;40.86;Alto;5 o más;Universitario;1 o ninguno;0
2;2;3;3;2;39.7;Alto;5 o más;Universitario;2 o más;0
5;4;2;1;1;23.35;Alto;Menos de 5;Universitario;1 o ninguno;0
1;4;5;2;1;33.17;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;1;3;2;50.61;Medio;5 o más;Universitario;2 o más;0
4;1;3;2;1;45.58;Alto;Menos de 5;Universitario;1 o ninguno;0
3;3;4;1;1;37.73;Alto;5 o más;Universitario;2 o más;0
4;3;3;1;1;38.58;Alto;Menos de 5;Universitario;1 o ninguno;0
5;2;1;2;2;44.62;Medio;5 o más;Universitario;2 o más;0
3;3;3;3;2;40.37;Alto;5 o más;Bachillerato;2 o más;0
4;5;2;2;1;41.69;Alto;5 o más;Bachillerato;2 o más;0
3;3;2;1;2;50.98;Bajo;Menos de 5;Universitario;2 o más;0
5;2;2;1;1;35.08;Medio;Menos de 5;Bachillerato;2 o más;0
1;5;1;1;2;45.21;Bajo;Menos de 5;Universitario;1 o ninguno;0
3;3;5;1;2;36.11;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
1;5;1;2;1;46.05;Medio;5 o más;Universitario;2 o más;0
3;1;3;3;1;25.14;Medio;5 o más;Bachillerato;2 o más;0
1;2;2;2;1;35.33;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;1;5;2;2;31.75;Medio;5 o más;Universitario;2 o más;0
2;1;4;3;2;21.34;Medio;5 o más;Universitario;1 o ninguno;0
1;2;1;1;2;41.32;Alto;Menos de 5;Universitario;1 o ninguno;0
5;1;2;3;1;44.74;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;5;3;3;2;25.05;Alto;5 o más;Universitario;2 o más;0
2;1;1;1;2;43.27;Alto;Menos de 5;Universitario;1 o ninguno;0
5;4;2;3;2;35.69;Alto;Menos de 5;Universitario;1 o ninguno;0
1;2;1;3;1;42.6;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;4;1;1;1;30.42;Alto;5 o más;Universitario;1 o ninguno;0
1;2;4;1;1;57.92;Alto;5 o más;Universitario;2 o más;0
4;2;4;1;1;40.71;Medio;5 o más;Universitario;2 o más;0
2;4;2;2;2;28.5;Alto;5 o más;Bachillerato;2 o más;0
4;2;1;2;1;43.12;Alto;5 o más;Bachillerato;2 o más;0
5;3;2;2;1;42.73;Medio;Menos de 5;Universitario;2 o más;0
5;4;4;1;2;45.51;Medio;5 o más;Bachillerato;2 o más;0
4;4;3;1;1;52.97;Medio;Menos de 5;Universitario;1 o ninguno;0
2;3;1;3;2;29.36;Bajo;Menos de 5;Bachillerato;2 o más;0
2;4;3;3;2;53.35;Alto;5 o más;Bachillerato;2 o más;0
5;1;5;1;1;47.56;Medio;Menos de 5;Universitario;1 o ninguno;0
5;5;1;1;2;33.62;Alto;5 o más;Universitario;2 o más;0
2;4;3;3;2;26.49;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;2;2;2;1;47.1;Medio;5 o más;Universitario;2 o más;0
1;2;1;3;2;35.07;Medio;5 o más;Universitario;1 o ninguno;0
2;1;3;2;1;40.26;Bajo;5 o más;Universitario;2 o más;0
2;1;4;3;2;41.22;Alto;5 o más;Universitario;2 o más;0
2;4;1;3;2;35.4;Medio;5 o más;Bachillerato;2 o más;0
2;3;1;2;2;34.36;Alto;5 o más;Universitario;2 o más;0
3;5;3;2;2;36.04;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;3;1;2;1;28.03;Alto;5 o más;Universitario;2 o más;0
5;3;2;1;1;36.21;Alto;5 o más;Universitario;2 o más;0
2;2;5;1;1;38.47;Alto;5 o más;Bachillerato;2 o más;0
1;5;5;1;2;24.02;Alto;Menos de 5;Universitario;2 o más;0
1;3;3;1;1;43.63;Medio;5 o más;Universitario;2 o más;0
1;5;1;3;1;29.81;Medio;5 o más;Universitario;2 o más;0
3;4;5;2;1;38.35;Medio;Menos de 5;Bachillerato;2 o más;0
1;2;1;1;1;39.69;Medio;5 o más;Bachillerato;2 o más;0
2;3;2;1;2;39.34;Alto;Menos de 5;Universitario;2 o más;0
2;1;3;3;1;39.17;Medio;Menos de 5;Universitario;1 o ninguno;0
5;5;4;2;2;40.46;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;3;3;1;1;32.71;Alto;Menos de 5;Universitario;1 o ninguno;0
4;4;2;1;2;39.83;Bajo;Menos de 5;Universitario;1 o ninguno;0
5;1;1;3;2;32.77;Alto;5 o más;Bachillerato;2 o más;0
4;1;1;2;2;31.86;Alto;5 o más;Universitario;2 o más;0
4;5;5;3;1;33.3;Alto;5 o más;Universitario;2 o más;0
4;1;2;1;2;25.63;Alto;Menos de 5;Universitario;2 o más;0
3;4;3;2;2;34.98;Alto;5 o más;Bachillerato;2 o más;0
5;5;4;3;1;29.68;Alto;5 o más;Universitario;2 o más;0
4;2;3;1;2;38.98;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;2;5;3;1;53.82;Medio;5 o más;Bachillerato;2 o más;0
5;5;3;2;1;34.32;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;4;2;3;2;37.57;Alto;5 o más;Bachillerato;2 o más;0
3;1;2;2;1;34.4;Medio;5 o más;Bachillerato;2 o más;0
1;1;4;3;2;23.86;Bajo;5 o más;Bachillerato;2 o más;0
1;5;4;1;2;51.25;Alto;5 o más;Bachillerato;2 o más;0
4;5;4;2;1;30.49;Medio;Menos de 5;Universitario;1 o ninguno;0
4;2;1;2;1;43.78;Alto;5 o más;Universitario;2 o más;0
1;5;3;3;2;37.98;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;5;4;2;1;42.06;Alto;5 o más;Bachillerato;1 o ninguno;0
1;1;4;3;2;25.44;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;1;1;1;2;30.41;Medio;5 o más;Bachillerato;2 o más;0
1;5;2;3;1;39.5;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;1;2;3;1;39.34;Alto;Menos de 5;Universitario;1 o ninguno;0
3;1;4;2;1;43.33;Alto;Menos de 5;Bachillerato;2 o más;0
5;3;5;3;2;38.16;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;4;4;1;2;37.87;Medio;5 o más;Bachillerato;1 o ninguno;0
5;2;5;2;2;31.19;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;3;1;2;1;30.98;Alto;5 o más;Bachillerato;2 o más;0
4;2;4;2;1;31.25;Alto;5 o más;Bachillerato;1 o ninguno;0
3;4;1;3;1;29.31;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;5;4;2;2;28.46;Alto;5 o más;Universitario;2 o más;0
1;2;2;3;2;27.61;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;2;1;1;1;39.45;Alto;Menos de 5;Universitario;1 o ninguno;0
4;1;1;3;2;32.83;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;5;2;2;2;41.18;Medio;5 o más;Universitario;2 o más;0
2;1;1;2;1;20.21;Medio;Menos de 5;Universitario;1 o ninguno;0
1;3;1;2;2;48.63;Medio;5 o más;Universitario;2 o más;0
1;3;4;2;1;30.01;Medio;5 o más;Bachillerato;2 o más;0
4;5;2;1;2;46.95;Alto;5 o más;Universitario;2 o más;0
3;3;5;3;1;31.21;Alto;5 o más;Universitario;2 o más;0
2;5;3;2;1;26.86;Medio;Menos de 5;Universitario;1 o ninguno;0
3;2;1;3;2;33.93;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
4;5;3;3;2;35.39;Medio;Menos de 5;Universitario;1 o ninguno;0
3;1;1;2;2;41.72;Alto;5 o más;Universitario;2 o más;0
5;4;2;1;2;53.87;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;1;2;1;1;24.18;Alto;5 o más;Universitario;2 o más;0
1;5;3;1;2;43.36;Alto;Menos de 5;Universitario;2 o más;0
4;4;1;2;2;35.42;Alto;Menos de 5;Universitario;2 o más;0
3;3;2;1;1;32.53;Alto;5 o más;Bachillerato;2 o más;0
1;5;2;1;1;37.79;Medio;5 o más;Universitario;2 o más;0
2;3;2;2;2;25.82;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;5;1;1;37.86;Medio;Menos de 5;Universitario;1 o ninguno;0
3;3;2;1;2;20.54;Alto;5 o más;Universitario;2 o más;0
3;3;3;1;1;38.32;Alto;5 o más;Bachillerato;2 o más;0
4;3;3;3;1;63.35;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;1;3;1;2;35.28;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;5;1;3;2;46.34;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;1;3;1;31.91;Medio;5 o más;Universitario;2 o más;0
1;1;1;2;2;31.86;Alto;5 o más;Universitario;2 o más;0
5;2;2;1;1;47.48;Alto;Menos de 5;Universitario;2 o más;0
3;2;4;1;1;35.11;Alto;5 o más;Bachillerato;2 o más;0
3;3;1;2;1;38.58;Medio;Menos de 5;Bachillerato;2 o más;0
1;4;1;2;1;40.23;Bajo;Menos de 5;Universitario;1 o ninguno;0
1;3;2;1;2;40.43;Bajo;5 o más;Bachillerato;2 o más;0
4;2;4;1;1;38.29;Medio;Menos de 5;Bachillerato;2 o más;0
4;4;2;1;1;35.78;Medio;5 o más;Bachillerato;2 o más;0
1;3;3;1;1;46.56;Medio;Menos de 5;Universitario;1 o ninguno;0
4;2;1;1;2;34.41;Medio;Menos de 5;Universitario;1 o ninguno;0
2;2;2;3;1;21.01;Alto;5 o más;Universitario;2 o más;0
5;1;2;1;1;52.44;Alto;5 o más;Bachillerato;2 o más;0
5;4;2;1;1;51;Alto;5 o más;Bachillerato;1 o ninguno;0
4;1;5;1;2;21.35;Alto;Menos de 5;Universitario;1 o ninguno;0
5;1;1;2;1;35.92;Medio;5 o más;Bachillerato;1 o ninguno;0
2;3;4;3;2;29.54;Medio;5 o más;Bachillerato;2 o más;0
5;3;5;1;2;44.06;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
2;3;1;2;2;39.33;Medio;5 o más;Bachillerato;2 o más;0
5;5;1;3;1;22.26;Medio;5 o más;Bachillerato;2 o más;0
5;5;2;1;1;28.18;Medio;5 o más;Universitario;1 o ninguno;0
2;3;5;2;1;58.69;Bajo;5 o más;Universitario;2 o más;0
2;1;5;3;2;34.18;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;4;4;1;2;20.89;Alto;5 o más;Universitario;2 o más;0
2;1;1;1;1;39.51;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;5;1;3;2;22.66;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;1;1;3;2;38.14;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;2;4;1;1;41.21;Medio;5 o más;Bachillerato;2 o más;0
2;1;4;2;1;30.64;Medio;5 o más;Bachillerato;2 o más;0
2;1;3;2;1;33.46;Medio;5 o más;Universitario;2 o más;0
4;5;5;3;1;58.17;Bajo;5 o más;Bachillerato;2 o más;0
1;2;1;2;1;32.06;Medio;Menos de 5;Universitario;1 o ninguno;0
5;2;4;1;2;31.48;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;4;2;2;2;38.19;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;5;2;3;1;37.13;Alto;Menos de 5;Universitario;1 o ninguno;0
2;5;3;3;1;33.91;Alto;Menos de 5;Bachillerato;2 o más;0
2;5;2;1;2;39.25;Alto;Menos de 5;Universitario;1 o ninguno;0
4;3;4;1;1;25.46;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;2;3;1;27.85;Medio;Menos de 5;Universitario;1 o ninguno;0
4;1;3;3;1;29.53;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;4;1;2;1;23.64;Medio;Menos de 5;Universitario;1 o ninguno;0
4;1;5;2;1;45.52;Medio;5 o más;Bachillerato;2 o más;0
5;4;2;3;2;28.43;Alto;Menos de 5;Bachillerato;2 o más;0
